frequency_hz,magnitude,phase_deg
14.100000000000001,1.0604926301611965,57.849286388573596
14.200000000000001,1.0646743195994282,57.992179500389554
14.3,1.0688707231180707,58.13424745805642
14.4,1.0730819659992765,58.27548116139577
14.5,1.0773074847645403,58.41587604180229
14.600000000000001,1.0815473476471122,58.55544928189936
14.700000000000001,1.0858012336965284,58.69417773407244
14.8,1.0900688146567876,58.832081470098174
14.9,1.0943502479281833,58.96914825705044
15.0,1.0986449394196067,59.10537828342786
15.100000000000001,1.1029530379677872,59.24078774830703
15.200000000000001,1.1072742122252015,59.37535612053448
15.3,1.1116081521970473,59.50910650388041
15.4,1.1159550289866962,59.642024176593104
15.5,1.1203142231545296,59.77411364750007
15.600000000000001,1.1246859933391309,59.90538926507193
15.700000000000001,1.1290699542989269,60.03583182580465
15.8,1.1334658334821728,60.16547374726753
15.9,1.1378738201447094,60.29428391814994
16.0,1.1422932621038202,60.42228691945169
16.1,1.1467245710831924,60.54948337777096
16.2,1.1511671095171572,60.675862577091635
16.3,1.1556209788587901,60.80145530133486
16.400000000000002,1.1600860735959173,60.92622840396801
16.5,1.1645619283462014,61.05021678860778
16.6,1.169048762299684,61.173411586944994
16.7,1.173546335917634,61.29580276394423
16.8,1.1780543163787074,61.41742626012925
16.900000000000002,1.182572944862593,61.53825366744443
17.0,1.18710154880405,61.65830840148954
17.1,1.1916406099535979,61.77758964898233
17.2,1.1961895032218444,61.8960904635669
17.3,1.200748332178208,62.01384034218282
17.400000000000002,1.2053170957550847,62.13081375980274
17.5,1.2098951728210794,62.24703538703889
17.6,1.214483166702608,62.36250308826053
17.7,1.2190802764034043,62.47721312884761
17.8,1.2236868925897928,62.59119576554944
17.900000000000002,1.2283026196387494,62.70441979716539
18.0,1.232927135283392,62.81691939545759
18.1,1.237561049869206,62.9286820504137
18.2,1.2422034151275996,63.03970963217774
18.3,1.2468548000194952,63.150031866547884
18.400000000000002,1.251514755810516,63.25961646291315
18.5,1.2561830295745642,63.36850699133721
18.6,1.2608600508678012,63.47667524778208
18.7,1.2655448983031758,63.58414225037117
18.8,1.2702384873692496,63.69090828803266
18.900000000000002,1.2749400200720946,63.79698074215362
19.0,1.2796493271381486,63.902367827956375
19.1,1.2843669255290977,64.00706361969372
19.200000000000003,1.2890919578771867,64.11107570929032
19.3,1.2938250821174624,64.21442174775747
19.400000000000002,1.298565730757695,64.3170798125516
19.5,1.3033138038543937,64.41909133356974
19.6,1.3080696133601517,64.52042665260379
19.700000000000003,1.3128323547433864,64.62110787499704
19.8,1.3176028766861247,64.72114122207654
19.900000000000002,1.32238032353543,64.82051076813656
20.0,1.3271649389623104,64.91926037005128
20.1,1.33195674852981,65.01735293851083
20.200000000000003,1.3367551071695372,65.11482000944177
20.3,1.341560819470821,65.21165811730799
20.400000000000002,1.3463730497325161,65.30785884137862
20.5,1.3511920912431126,65.40345993602875
20.6,1.3560178560981544,65.49842551475274
20.700000000000003,1.3608499030359908,65.5927943169873
20.8,1.365688833446457,65.68655776404613
20.900000000000002,1.370533918809686,65.77969811101549
21.0,1.3753851864242672,65.87226928596037
21.1,1.3802434375275399,65.9642254906715
21.200000000000003,1.385107021887038,66.05561105298436
21.3,1.3899774262486482,66.14640501283517
21.400000000000002,1.394853423187844,66.23660760912526
21.5,1.3997357251224776,66.32625908043516
21.6,1.4046240110955164,66.41531559433426
21.700000000000003,1.409517701888405,66.50382930850328
21.8,1.4144178440426223,66.59177196563427
21.900000000000002,1.419323028073501,66.67913916962327
22.0,1.4242343660149592,66.76598596671519
22.1,1.429151877806201,66.85223916387359
22.200000000000003,1.4340731112190304,66.93802695125841
22.3,1.439002020430202,67.02316072669653
22.400000000000002,1.4439349931682453,67.10787162770755
22.5,1.4488736967124798,67.19198301049454
22.6,1.453817675326601,67.27557371414026
22.700000000000003,1.458766986786735,67.35865893204418
22.8,1.4637218334435411,67.44121643342972
22.900000000000002,1.4686809171680475,67.52324486365744
23.0,1.4736467096267645,67.60479984730488
23.1,1.4786152644578536,67.68580755003238
23.200000000000003,1.4835907806846131,67.7663315506556
23.3,1.4885704549388972,67.84634188230787
23.400000000000002,1.4935549734162288,67.92587851037966
23.5,1.4985446183902504,68.00490787439368
23.6,1.5035385217963753,68.08344895190189
23.700000000000003,1.5085377087592933,68.16151586678141
23.8,1.5135414406711643,68.23908776337932
23.900000000000002,1.5185496114480415,68.3162023869188
24.0,1.5235627605123006,68.39283461037728
24.1,1.5285798529660974,68.46899543155455
24.200000000000003,1.533601961382215,68.54469841090283
24.3,1.5386284356902662,68.61992631930448
24.400000000000002,1.5436590786052462,68.69471611992056
24.5,1.5486944537384184,68.76903947919891
24.6,1.5537336762650347,68.84290970960461
24.700000000000003,1.5587774959006189,68.91634955769987
24.8,1.5638255488807629,68.98931834684649
24.900000000000002,1.5688775018252779,69.06187599565021
25.0,1.5739342138092756,69.13398151160956
25.1,1.5789941383582338,69.20565439219008
25.200000000000003,1.5840588065866086,69.27691249136815
25.3,1.5891273123310352,69.34771211054291
25.400000000000002,1.5941997345876115,69.41812825831909
25.5,1.5992763805869255,69.48809679020836
25.6,1.604356277282187,69.5576616395042
25.700000000000003,1.6094407389630967,69.62681665676602
25.8,1.6145286878720193,69.69554403557636
25.900000000000002,1.6196204752757666,69.76388789863502
26.0,1.6247162241901714,69.83181203993884
26.1,1.6298151799195149,69.89934626850616
26.200000000000003,1.6349183778490826,69.96648441453937
26.3,1.6400248492371756,70.0332175992374
26.400000000000002,1.6451350105352969,70.0995674707912
26.5,1.6502491707039166,70.1655290321553
26.6,1.6553657912193893,70.23111561321522
26.700000000000003,1.660487240857459,70.2963078638207
26.8,1.665611193131934,70.36111611977563
26.900000000000002,1.6707390410816478,70.42556032533123
27.0,1.6758709677380588,70.48963143347748
27.1,1.6810041158393036,70.55334985221893
27.200000000000003,1.6861431900997388,70.61666914309673
27.3,1.691283429337361,70.67964409885471
27.400000000000002,1.6964280763118216,70.74224638894762
27.5,1.701576192302041,70.80448938922615
27.6,1.706726769609834,70.86639745565739
27.700000000000003,1.7118815495128152,70.92794388287992
27.8,1.717038234266227,70.98913241649038
27.900000000000002,1.72219885408282,71.04999257876699
28.0,1.7273623660171975,71.11046953134787
28.1,1.7325286746310016,71.17064353754694
28.200000000000003,1.7376990067263605,71.23046169031915
28.3,1.7428710689961335,71.28993925834904
28.400000000000002,1.7480469388441398,71.34910607648715
28.5,1.7532255400940564,71.40790627320364
28.6,1.7584066526774782,71.46641031340788
28.700000000000003,1.7635920198113184,71.52457325060575
28.8,1.7687785901831077,71.58238466549304
28.900000000000002,1.77396934606187,71.6399519250783
29.0,1.7791621849252748,71.6971146352832
29.1,1.784357147574389,71.75403206285907
29.200000000000003,1.7895578218781543,71.81058050395163
29.3,1.7947569776191825,71.86678254559499
29.400000000000002,1.7999629484280475,71.92287640989676
29.5,1.80516737750416,71.97841381393023
29.6,1.81038030402231,72.03372336872037
29.700000000000003,1.8155889254691293,72.0888339316785
29.8,1.8208061231181856,72.14356102283772
29.900000000000002,1.8260226857154735,72.19795867677652
30.0,1.8312425864140511,72.25213550365291
30.1,1.8364655557000824,72.30597330529571
30.200000000000003,1.8416901824628358,72.35953266348015
30.3,1.8469182485786682,72.41281529743854
30.400000000000002,1.8521482962099396,72.46578223524655
30.5,1.8573805389976448,72.51849353071354
30.6,1.862616150162011,72.57091347222685
30.700000000000003,1.867853112853841,72.62304240485263
30.8,1.873093454731546,72.67491951754153
30.900000000000002,1.8783357007853763,72.7264796829944
31.0,1.883580208360227,72.7778065200926
31.1,1.888827493839518,72.82884236812549
31.200000000000003,1.8940765706562912,72.87961147478802
31.3,1.8993285337356904,72.93011654212346
31.400000000000002,1.9045823148861225,72.9803359593392
31.5,1.9098387715146359,73.03032445071828
31.6,1.9150970679569497,73.08003134800482
31.700000000000003,1.920357863825702,73.12947889796008
31.8,1.9256210183221791,73.1786715129743
31.900000000000002,1.9308862366465103,73.22760278338465
32.0,1.9361532971433666,73.27629225899365
32.1,1.9414230406880866,73.32471880306224
32.2,1.9466945361325996,73.37289774305064
32.300000000000004,1.951968553127625,73.42083205668065
32.4,1.9572443848342402,73.46850360985128
32.5,1.962522101628459,73.515955199767
32.6,1.9678026334888181,73.56314478036815
32.7,1.97308424451786,73.61010785396452
32.800000000000004,1.97836899516259,73.65682430128022
32.9,1.9836541604176705,73.70326391579958
33.0,1.9889444725854781,73.74954466179278
33.1,1.9942323007690672,73.79554455123245
33.2,1.999525755822279,73.84130975306228
33.300000000000004,2.0048196207225257,73.8868455644971
33.4,2.0101153932741633,73.93217104337974
33.5,2.015413741791116,73.97723883106845
33.6,2.0207130367076873,74.02212215947141
33.7,2.0260159853289874,74.0667164325886
33.800000000000004,2.031318899800868,74.11118422167705
33.9,2.036624080327213,74.15531064460659
34.0,2.041932476175102,74.19931533098236
34.1,2.047241359789326,74.24305893749819
34.2,2.052552476461909,74.28660511786974
34.300000000000004,2.0578654049565928,74.32992077526521
34.4,2.0631794985395833,74.37301409735625
34.5,2.068496314247835,74.4159088966403
34.6,2.0738149245842514,74.45858640739219
34.7,2.0791349584387433,74.50108191461088
34.800000000000004,2.084456796220047,74.54334727316814
34.9,2.089779371815538,74.58541037933566
35.0,2.0951045763077296,74.62726270365457
35.1,2.1004312975710078,74.66889248343358
35.2,2.1057602866963894,74.71035898273493
35.300000000000004,2.1110910057104326,74.751591929811
35.4,2.116422460640179,74.79267125774439
35.5,2.121756006931654,74.83351957069816
35.6,2.127090328910851,74.87417005012803
35.7,2.1324279995071267,74.91462352526824
35.800000000000004,2.1377663688116235,74.95488997302672
35.9,2.143106525334758,74.9949835727029
36.0,2.148447153318836,75.03486493676594
36.1,2.1537912365730203,75.07455000781191
36.2,2.1591352208309793,75.11406845711667
36.300000000000004,2.164482114909201,75.15337106991002
36.4,2.169829527816271,75.19251303580596
36.5,2.175179374405404,75.23147474357927
36.6,2.180529381191279,75.27023602609948
36.7,2.185881921018179,75.30882117274544
36.800000000000004,2.1912360677652734,75.34720586428104
36.9,2.1965912528237594,75.3854394350136
37.0,2.2019491355142353,75.42347537476702
37.1,2.207305411169409,75.461394976686
37.2,2.212666539988035,75.49905211214485
37.300000000000004,2.2180266149065426,75.53657083524016
37.4,2.2233891086408444,75.57390876757081
37.5,2.2287540771904886,75.61108478117623
37.6,2.2341186506909843,75.64809608218641
37.7,2.239486230754481,75.6849378802178
37.800000000000004,2.2448535431127286,75.72156266312155
37.9,2.25022240224325,75.75808091868556
38.0,2.2555958086641144,75.79440159045528
38.1,2.260965211014431,75.83057439563208
38.2,2.2663409285614358,75.86657874924552
38.300000000000004,2.2717147509002253,75.90239168001233
38.400000000000006,2.277091176303268,75.93808579268304
38.5,2.282469109008706,75.97356714908983
38.6,2.2878469603781104,76.00894483873097
38.7,2.2932289551089915,76.04413188501226
38.800000000000004,2.298608630513126,76.07913779729508
38.900000000000006,2.303992121605112,76.11405764630862
39.0,2.3093768486230832,76.14873166826504
39.1,2.3147600099076455,76.18334345671263
39.2,2.3201504305672858,76.21773828488197
39.300000000000004,2.325533732064373,76.25190365627353
39.400000000000006,2.3309261098438827,76.28622638972845
39.5,2.3363126667117857,76.32002731876422
39.6,2.3417092395871837,76.35378147849843
39.7,2.3470966165118967,76.38755985589252
39.800000000000004,2.3524947198429635,76.42104784421653
39.900000000000006,2.35788808183227,76.45436504626639
40.0,2.3632848230486045,76.48759762280324
40.1,2.3686794198284318,76.52071002550512
40.2,2.374082411129274,76.55347653348007
40.300000000000004,2.3794800460172003,76.58652148129958
40.400000000000006,2.3848790540413174,76.61893129489005
40.5,2.390283004192137,76.65153555394785
40.6,2.395687559305874,76.68385001643937
40.7,2.4010898717666023,76.7161104078017
40.800000000000004,2.406496354432442,76.74818925970986
40.900000000000006,2.411901465153484,76.78009513406788
41.0,2.417309754121034,76.81192581999296
41.1,2.4227190855644625,76.84356336945815
41.2,2.4281285190743613,76.87512341240847
41.300000000000004,2.4335398074730894,76.90652145553912
41.400000000000006,2.4389506139450416,76.9377748430879
41.5,2.4443646393194216,76.96891208684187
41.6,2.4497781057007053,76.99989799564214
41.7,2.4551941003615045,77.03077783680202
41.800000000000004,2.4606103143110043,77.06149594438747
41.900000000000006,2.4660270509317743,77.09213312470466
42.0,2.4714451975610574,77.12259945775352
42.1,2.4768643421336995,77.15294841254993
42.2,2.4822854852439753,77.18315743449324
42.300000000000004,2.4877065449905555,77.213278346022
42.400000000000006,2.4931284366186093,77.24324734046775
42.5,2.4985524732531084,77.27309756807064
42.6,2.503976596018029,77.3028016978918
42.7,2.5094018767644695,77.33241972132721
42.800000000000004,2.514828108522888,77.3618728974804
42.900000000000006,2.52025619334027,77.39128055199807
43.0,2.525681729192911,77.4204769955185
43.1,2.5311141301584943,77.44956619944494
43.2,2.5365415465786225,77.47860150900459
43.300000000000004,2.5419747454458927,77.50747051503026
43.400000000000006,2.5474073080184563,77.53619443509355
43.5,2.552838902378815,77.56487904001268
43.6,2.558272337428916,77.59340307856536
43.7,2.563707923176047,77.6217598904016
43.800000000000004,2.569144091612507,77.65012665588071
43.900000000000006,2.5745791801082656,77.67821373388595
44.0,2.5800185382961183,77.70634631451814
44.1,2.585456887956858,77.73426865463712
44.2,2.5908948591509064,77.76214235853594
44.300000000000004,2.5963361959848736,77.7898566554869
44.400000000000006,2.601775191897075,77.8174120801655
44.5,2.607221941334178,77.84496819076341
44.6,2.612660569732712,77.8723511111764
44.7,2.6181068069085924,77.89963619927558
44.800000000000004,2.6235503020365054,77.92682898000402
44.900000000000006,2.62899522672999,77.95388476350735
45.0,2.63444156548731,77.98084527565224
45.1,2.6398891706152043,78.00768059838798
45.2,2.6453367407995114,78.03444799095718
45.300000000000004,2.6507865808606184,78.06107788555961
45.400000000000006,2.6562359085045677,78.08762202919776
45.5,2.6616865239704324,78.11406435990472
45.6,2.667136903555853,78.14038213122728
45.7,2.6725893791820328,78.16660986678203
45.800000000000004,2.6780422969037474,78.19275214209226
45.900000000000006,2.6834964096283316,78.21875674712938
46.0,2.6889494479045557,78.24469265997898
46.1,2.6944077683308065,78.27048169041569
46.2,2.699859294421067,78.2962560094417
46.300000000000004,2.7053198975744555,78.3218547302762
46.400000000000006,2.7107758943356925,78.34733047544319
46.5,2.7162341068174807,78.37280972386782
46.6,2.72169796470917,78.39807440073598
46.7,2.7271517299440102,78.42348259035738
46.800000000000004,2.7326140404542656,78.44832533218492
46.900000000000006,2.738077679615517,78.47358789992632
47.0,2.7435381681701183,78.49842682620525
47.1,2.7490006772758355,78.52330986392585
47.2,2.7544664676464996,78.54806245712902
47.300000000000004,2.759928904316795,78.57270100133644
47.400000000000006,2.7653940459106807,78.59729482042161
47.5,2.770861116531615,78.62173373917868
47.6,2.776327036584518,78.6461214318956
47.7,2.781795995822038,78.67042895245366
47.800000000000004,2.787261953143996,78.69459707006382
47.900000000000006,2.7927297218210625,78.71872288289542
48.0,2.798203325113882,78.74272172446088
48.1,2.8036690541437834,78.76664128806702
48.2,2.809143901166425,78.79048397004284
48.300000000000004,2.814613657617184,78.81422979488664
48.400000000000006,2.820086017276274,78.83791109289253
48.5,2.825558684998765,78.86144549323778
48.6,2.8310310987162173,78.88495399425467
48.7,2.8365085078688304,78.9083214569495
48.800000000000004,2.8419818500620955,78.93167875534854
48.900000000000006,2.8474561067151214,78.95487254191828
49.0,2.8529346270624334,78.97801506913646
49.1,2.8584096857799426,79.0010555964708
49.2,2.86388957633211,79.02404280884925
49.300000000000004,2.869366422622529,79.0469104938581
49.400000000000006,2.874846402094835,79.06974700222663
49.5,2.8803255260155853,79.09243737096283
49.6,2.885803882855056,79.1150846622133
49.7,2.8912882177236,79.13763513783445
49.800000000000004,2.8967659994325903,79.16007391095187
49.900000000000006,2.902251734330997,79.18253686760667
50.0,2.9077336950356822,79.20478333868948
50.1,2.9132114236738955,79.2271121007373
50.2,2.918704254514024,79.24903314673664
50.300000000000004,2.92418443836239,79.27140952931782
50.400000000000006,2.9296677737101033,79.29316943504857
50.5,2.9351568830277044,79.31517542028028
50.6,2.940643461530892,79.33698795814622
50.7,2.9461300040996727,79.35876673515294
50.800000000000004,2.9516166776822415,79.38041041118265
50.900000000000006,2.9570999715277644,79.40201018627047
51.0,2.9626042696182973,79.42357528265937
51.1,2.968078331068719,79.44500167329329
51.2,2.9735745362274395,79.46637331163178
51.300000000000004,2.9790638922234156,79.48770349875278
51.400000000000006,2.984554801709811,79.50888358295623
51.5,2.9900480572800605,79.53002401568168
51.6,2.995539514318663,79.55112547004268
51.7,3.0010332324089997,79.57214204850973
51.800000000000004,3.0065249319432397,79.59304598612306
51.900000000000006,3.0120192528571446,79.61392527103928
52.0,3.017513571667625,79.63464761678448
52.1,3.023008797978975,79.6553790479038
52.2,3.028507768001114,79.67599324127156
52.300000000000004,3.0340022246654335,79.69660393676321
52.400000000000006,3.039499394151176,79.71712000181853
52.5,3.044995539691757,79.73749604592327
52.6,3.0504931632627077,79.75787878804836
52.7,3.0559915975618224,79.77813493268147
52.800000000000004,3.061490357439072,79.79835742377318
52.900000000000006,3.066990925817461,79.81850501759422
53.0,3.072491148739764,79.83858898082423
53.1,3.0779931649525376,79.85855680111558
53.2,3.0834906948008416,79.87854498353431
53.300000000000004,3.0889940341831457,79.89840488164795
53.400000000000006,3.0944976950757197,79.91818568151778
53.5,3.099997941402613,79.93791820012197
53.6,3.1055024452395497,79.95761776369618
53.7,3.11100559652315,79.97719177610603
53.800000000000004,3.1165086429164415,79.99676933226392
53.900000000000006,3.1220153698157853,80.01618990285837
54.0,3.1275184099894457,80.03560817680052
54.1,3.1330262750015905,80.05496199573474
54.2,3.1385307129897875,80.0742158012322
54.300000000000004,3.144037428373636,80.09348197596985
54.400000000000006,3.149544623191396,80.11255528122588
54.5,3.1550551145119927,80.1316603144917
54.6,3.160559668131597,80.15070406400426
54.7,3.166071252288201,80.16961084418575
54.800000000000004,3.171577455858579,80.18856762900509
54.900000000000006,3.177090023774527,80.20737000792172
55.0,3.1825973409697323,80.2261058774814
55.1,3.1881101860193213,80.2448608915216
55.2,3.193620742318915,80.26341100907665
55.300000000000004,3.199131339261411,80.28218484022631
55.400000000000006,3.204641775544268,80.30052589919315
55.5,3.210155561934068,80.31906206770805
55.6,3.2156705466096693,80.33742932056948
55.7,3.221180594341827,80.35578143137565
55.800000000000004,3.2266960110753047,80.37411175948307
55.900000000000006,3.2322105483874033,80.39226284642189
56.0,3.237722427892017,80.41046895790863
56.1,3.243241818421782,80.42853614273828
56.2,3.248755912478034,80.44656215741801
56.300000000000004,3.2542723041783166,80.46466813354708
56.400000000000006,3.259788267012896,80.48244194213879
56.5,3.2653004713869977,80.5004093374686
56.6,3.2708295027195837,80.51811161647619
56.7,3.276335171918106,80.53608422186812
56.800000000000004,3.281857728336688,80.55350868970365
56.900000000000006,3.287379670693058,80.57132344706487
57.0,3.2928924040767296,80.58888026173216
57.1,3.29841876843361,80.60637698394227
57.2,3.303932832974768,80.62384634756549
57.300000000000004,3.3094592378789454,80.64143421950313
57.400000000000006,3.3149611433347212,80.65844338626579
57.5,3.3205191285528572,80.6760299037464
57.6,3.326002126957648,80.69330293186816
57.7,3.3315468506769133,80.71029971500734
57.800000000000004,3.337061249777226,80.7275403462727
57.900000000000006,3.3425892300632243,80.74468309632358
58.0,3.348108290127129,80.76165964647488
58.1,3.353632846368695,80.77867810775346
58.2,3.359157885455492,80.79553028013792
58.300000000000004,3.364680750710338,80.81248677239887
58.400000000000006,3.3702078096131833,80.82926390084894
58.5,3.3757296175079903,80.84605576060079
58.6,3.381259081150283,80.8627744286446
58.7,3.3867830696325054,80.87937430431022
58.800000000000004,3.392313940539591,80.89619855545733
58.900000000000006,3.397823116137929,80.9124826210307
59.0,3.403382783203092,80.9291886456853
59.1,3.408878119109958,80.9456432716867
59.2,3.414422296875165,80.96190883051426
59.300000000000004,3.4199478313314087,80.97835393473413
59.400000000000006,3.4254802298389135,80.99465668136071
59.5,3.4310051070006744,81.01092335653301
59.6,3.4365312208308114,81.02717884654174
59.7,3.4420672254289855,81.04322275596701
59.800000000000004,3.447594527300594,81.05938459768431
59.900000000000006,3.453127632488746,81.07544962367801
60.0,3.458655707821874,81.09146350827018
60.1,3.4641874683968874,81.10743293045282
60.2,3.4697196588867465,81.1233098170586
60.300000000000004,3.4752509928208246,81.1392189310736
60.400000000000006,3.480785027499105,81.15501654596292
60.5,3.486315921583893,81.17078391766313
60.6,3.491849283049436,81.18650190551087
60.7,3.497383016921328,81.20216635824643
60.800000000000004,3.502917475876559,81.21781151192805
60.900000000000006,3.5084454121085433,81.23336240688627
61.0,3.5139976731775477,81.24897205953084
61.1,3.519512723446825,81.26440192783447
61.2,3.5250562526129263,81.27983066026435
61.300000000000004,3.5305920377644706,81.29530226095494
61.400000000000006,3.5361284007478133,81.31059065939705
61.5,3.541664222625928,81.32590029284334
61.6,3.5471987045698663,81.34118068835349
61.7,3.5527391577770358,81.35628581981055
61.800000000000004,3.5582765722183143,81.37170505992016
61.900000000000006,3.5638078159565056,81.38657905795864
62.0,3.56934967584787,81.4017584777774
62.1,3.574889549865453,81.41669448172628
62.2,3.580426998072467,81.43178926658004
62.300000000000004,3.585969919664287,81.4467392020125
62.400000000000006,3.5915066203388997,81.46161870425578
62.5,3.5970438359084573,81.47650217037184
62.6,3.6025842169181828,81.4912435327111
62.7,3.60812294003146,81.506050495183
